Architecture,Memory,Workers,sk,cores,proc_time
arm64,7168,6,20221224_045910,5,2.3588885460012534
arm64,7168,6,20221224_050109,5,2.3632815800010576
arm64,7168,6,20221224_050308,5,2.3030649480024294
arm64,7168,6,20221224_050508,5,2.3292050339987327
arm64,7168,6,20221224_050709,5,2.3477636150018952
arm64,7168,6,20221224_050908,5,2.323101862999465
arm64,7168,6,20221224_051108,5,2.3749132360026124
arm64,7168,6,20221224_051309,5,2.3322666629974265
arm64,7168,6,20221224_051508,5,2.3181183480010077
arm64,7168,6,20221224_051709,5,2.346146834999672
arm64,7168,6,20221224_051909,5,2.320323156000086
arm64,7168,6,20221224_052108,5,2.3426348270004382
arm64,7168,6,20221224_052308,5,2.309953752999718
arm64,7168,6,20221224_052509,5,2.3792243329990015
arm64,7168,6,20221224_052709,5,2.3609264780025114
arm64,7168,6,20221224_052908,5,2.313359545001731
arm64,7168,6,20221224_053108,5,2.335812935998547
arm64,7168,6,20221224_053308,5,2.3856666550018417
arm64,7168,6,20221224_053508,5,2.3296472990004986
arm64,7168,6,20221224_053708,5,2.3433115859988902
arm64,7168,6,20221224_053908,5,2.3495347819989547
arm64,7168,6,20221224_054109,5,2.344719356002315
arm64,7168,6,20221224_054308,5,2.361765583998931
arm64,7168,6,20221224_054508,5,2.348420049998822
arm64,7168,6,20221224_054708,5,2.327270313999179
arm64,7168,6,20221224_054908,5,2.356505144998664
arm64,7168,6,20221224_055108,5,2.3532792500009236
arm64,7168,6,20221224_055308,5,2.351162982999085
arm64,7168,6,20221224_055508,5,2.362861484998575
arm64,7168,6,20221224_055709,5,2.332127773999673
arm64,7168,6,20221224_055908,5,2.312022256999626
arm64,7168,6,20221224_060108,5,2.3687396889981756
arm64,7168,6,20221224_060309,5,2.3562569889982115
arm64,7168,6,20221224_060509,5,2.3174493340011395
arm64,7168,6,20221224_060709,5,2.3510793070017826
arm64,7168,6,20221224_060909,5,2.344271429999935
arm64,7168,6,20221224_061108,5,2.3560783560023992
arm64,7168,6,20221224_061308,5,2.3153171660014777
arm64,7168,6,20221224_061508,5,2.3069596360001015
arm64,7168,6,20221224_061709,5,2.3589791630001855
arm64,7168,6,20221224_061908,5,2.3406170880007267
arm64,7168,6,20221224_062109,5,2.3223370630003046
arm64,7168,6,20221224_062308,5,2.3482998280014726
arm64,7168,6,20221224_062508,5,2.373359798999445
arm64,7168,6,20221224_062708,5,2.361402933998761
arm64,7168,6,20221224_062908,5,2.320855570000276
arm64,7168,6,20221224_063109,5,2.3575466469992534
arm64,7168,6,20221224_063308,5,2.373518789998343
arm64,7168,6,20221224_063508,5,2.3346227900037775
arm64,7168,6,20221224_063708,5,2.3357345280019217
arm64,7168,6,20221224_063909,5,2.323864013000275
arm64,7168,6,20221224_064108,5,2.3187781630040263
arm64,7168,6,20221224_064308,5,2.371625358995516
arm64,7168,6,20221224_064508,5,2.3569064420007635
arm64,7168,6,20221224_064708,5,2.3273675210002693
arm64,7168,6,20221224_064908,5,2.328064538000035
arm64,7168,6,20221224_065108,5,2.3467658959998516
arm64,7168,6,20221224_065309,5,2.3414618220049306
arm64,7168,6,20221224_065508,5,2.3504717750038253
arm64,7168,6,20221224_065708,5,2.3458576789998915
arm64,7168,6,20221224_065908,5,2.340717543003848
arm64,7168,6,20221224_070109,5,2.3032194009992963
arm64,7168,6,20221224_070309,5,2.3249703430010413
arm64,7168,6,20221224_070509,5,2.351726372000485
arm64,7168,6,20221224_070709,5,2.3111508719994163
arm64,7168,6,20221224_070909,5,2.320516198000405
arm64,7168,6,20221224_071109,5,2.352104118999705
arm64,7168,6,20221224_071308,5,2.37902837799993
arm64,7168,6,20221224_071509,5,2.319715212999654
arm64,7168,6,20221224_071709,5,2.365530770000987
arm64,7168,6,20221224_071908,5,2.3424256540001807
arm64,7168,6,20221224_072108,5,2.392361277001328
arm64,7168,6,20221224_072309,5,2.358037100000729
arm64,7168,6,20221224_072508,5,2.390820057999008
arm64,7168,6,20221224_072708,5,2.3275065649995668
arm64,7168,6,20221224_072908,5,2.3566227159990376
arm64,7168,6,20221224_073109,5,2.3280205099999876
arm64,7168,6,20221224_073308,5,2.3865272750008444
arm64,7168,6,20221224_073508,5,2.365917305000039
arm64,7168,6,20221224_073709,5,2.34666440699948
arm64,7168,6,20221224_073909,5,2.315314663999743
arm64,7168,6,20221224_074109,5,2.3650930499989045
arm64,7168,6,20221224_074309,5,2.3116819899987604
arm64,7168,6,20221224_074509,5,2.29733105699961
arm64,7168,6,20221224_074709,5,2.3713419449995854
arm64,7168,6,20221224_074909,5,2.3523911099982797
arm64,7168,6,20221224_075109,5,2.333888785000454
arm64,7168,6,20221224_075308,5,2.342859345000761
arm64,7168,6,20221224_075508,5,2.3378406439987884
arm64,7168,6,20221224_075709,5,2.329059016001338
arm64,7168,6,20221224_075909,5,2.3304491949984367
arm64,7168,6,20221224_080109,5,2.344161950000853
arm64,7168,6,20221224_080309,5,2.3612674590003735
arm64,7168,6,20221224_080509,5,2.332580410000446
arm64,7168,6,20221224_080709,5,2.3304890140007046
arm64,7168,6,20221224_080909,5,2.3547378270013724
arm64,7168,6,20221224_081108,5,2.3396751469990704
arm64,7168,6,20221224_081309,5,2.3233080339996377
arm64,7168,6,20221224_081509,5,2.3327801810009987
arm64,7168,6,20221224_081708,5,2.3349649689989747
arm64,7168,6,20221224_081908,5,2.379169654002908
arm64,7168,6,20221224_082108,5,2.372768694000115
arm64,7168,6,20221224_082308,5,2.315605912001047
arm64,7168,6,20221224_082508,5,2.368980401999579
arm64,7168,6,20221224_082708,5,2.334490581000864
arm64,7168,6,20221224_082908,5,2.3585376779992657
arm64,7168,6,20221224_083108,5,2.3439860309990763
arm64,7168,6,20221224_083308,5,2.3215099859990005
arm64,7168,6,20221224_083509,5,2.314074966998305
arm64,7168,6,20221224_083708,5,2.3491167549982492
arm64,7168,6,20221224_083908,5,2.312927570001193
arm64,7168,6,20221224_084108,5,2.3446008909995726
arm64,7168,6,20221224_084308,5,2.359738875999028
arm64,7168,6,20221224_084509,5,2.3404826870028046
arm64,7168,6,20221224_084709,5,2.367621813998994
arm64,7168,6,20221224_084909,5,2.3434826960001374
arm64,7168,6,20221224_085108,5,2.3394473810003547
arm64,7168,6,20221224_085309,5,2.367820697996649
arm64,7168,6,20221224_085508,5,2.347908074996667
arm64,7168,6,20221224_085709,5,2.3240019739969284
arm64,7168,6,20221224_085908,5,2.3676724640026805
arm64,7168,6,20221224_090108,5,2.347168185006012
arm64,7168,6,20221224_090309,5,2.3544359440056724
arm64,7168,6,20221224_090509,5,2.38207341600355
arm64,7168,6,20221224_090708,5,2.342841785000928
arm64,7168,6,20221224_090908,5,2.3709470329995384
arm64,7168,6,20221224_091108,5,2.3643747000023723
arm64,7168,6,20221224_091308,5,2.3126125909984694
arm64,7168,6,20221224_091509,5,2.3583676609996473
arm64,7168,6,20221224_091709,5,2.352011507999123
arm64,7168,6,20221224_091909,5,2.289028139999573
arm64,7168,6,20221224_092109,5,2.2837097400006314
arm64,7168,6,20221224_092309,5,2.2881403860010323
arm64,7168,6,20221224_092508,5,2.361228271998698
arm64,7168,6,20221224_092708,5,2.3613352899992606
arm64,7168,6,20221224_092909,5,2.315103610002552
arm64,7168,6,20221224_093109,5,2.3139385159993253
arm64,7168,6,20221224_093309,5,2.3500854519988934
arm64,7168,6,20221224_093509,5,2.3173241399999824
arm64,7168,6,20221224_093709,5,2.383819434002362
arm64,7168,6,20221224_093909,5,2.341205707001791
