Architecture,Memory,Workers,sk,cores,proc_time
arm64,4096,3,20221224_045858,3,3.4495410160016036
arm64,4096,3,20221224_050057,3,3.422660490999988
arm64,4096,3,20221224_050257,3,3.444350920002762
arm64,4096,3,20221224_050457,3,3.4283352319980622
arm64,4096,3,20221224_050657,3,3.4636048690008465
arm64,4096,3,20221224_050857,3,3.441518690000521
arm64,4096,3,20221224_051057,3,3.4235406549996696
arm64,4096,3,20221224_051257,3,3.439300861002266
arm64,4096,3,20221224_051457,3,3.4283388999974704
arm64,4096,3,20221224_051657,3,3.4544040399996447
arm64,4096,3,20221224_051857,3,3.4058941080002114
arm64,4096,3,20221224_052057,3,3.432278148997284
arm64,4096,3,20221224_052257,3,3.416992200000095
arm64,4096,3,20221224_052457,3,3.438529816998198
arm64,4096,3,20221224_052657,3,3.4667280110006686
arm64,4096,3,20221224_052857,3,3.4351307850010926
arm64,4096,3,20221224_053057,3,3.4237943990010535
arm64,4096,3,20221224_053257,3,3.425025864999043
arm64,4096,3,20221224_053457,3,3.4325813939976797
arm64,4096,3,20221224_053657,3,3.4413578049970965
arm64,4096,3,20221224_053857,3,3.4340731109987246
arm64,4096,3,20221224_054057,3,3.418342164997739
arm64,4096,3,20221224_054257,3,3.467734969999583
arm64,4096,3,20221224_054457,3,3.429766640998423
arm64,4096,3,20221224_054657,3,3.450046353002108
arm64,4096,3,20221224_054857,3,3.462740663002478
arm64,4096,3,20221224_055056,3,3.467022550001275
arm64,4096,3,20221224_055257,3,3.465603392000048
arm64,4096,3,20221224_055457,3,3.4720558959998016
arm64,4096,3,20221224_055658,3,3.466167181999481
arm64,4096,3,20221224_055857,3,3.4394513340012054
arm64,4096,3,20221224_060057,3,3.4402736109987018
arm64,4096,3,20221224_060257,3,3.4640019229991594
arm64,4096,3,20221224_060457,3,3.4484672769976896
arm64,4096,3,20221224_060657,3,3.4214152900021872
arm64,4096,3,20221224_060857,3,3.4548178160002863
arm64,4096,3,20221224_061057,3,3.4281321710004704
