Architecture,Memory,Workers,sk,cores,proc_time
arm64,1536,3,20221224_045853,2,9.01458668600003
arm64,1536,3,20221224_050052,2,9.01907789400002
arm64,1536,3,20221224_050252,2,9.049213393999935
arm64,1536,3,20221224_050452,2,9.057142067000086
arm64,1536,3,20221224_050652,2,9.141456453999808
arm64,1536,3,20221224_050852,2,9.03533513299999
arm64,1536,3,20221224_051052,2,9.061135772999933
arm64,1536,3,20221224_051252,2,9.031344905999958
arm64,1536,3,20221224_051452,2,9.04240646900007
arm64,1536,3,20221224_051652,2,9.143132457999855
arm64,1536,3,20221224_051852,2,9.052113300000201
arm64,1536,3,20221224_052052,2,9.070826357999977
arm64,1536,3,20221224_052252,2,9.050118795999879
arm64,1536,3,20221224_052452,2,9.03372212000022
arm64,1536,3,20221224_052652,2,9.04611712299993
arm64,1536,3,20221224_052852,2,9.04798049100009
arm64,1536,3,20221224_053052,2,9.053565943000194
arm64,1536,3,20221224_053252,2,9.0364275310003
arm64,1536,3,20221224_053452,2,9.047233306999715
arm64,1536,3,20221224_053652,2,9.041630065999925
arm64,1536,3,20221224_053852,2,9.038478895000026
arm64,1536,3,20221224_054052,2,9.04893320500014
arm64,1536,3,20221224_054252,2,9.13159177300031
arm64,1536,3,20221224_054452,2,9.031759944999976
arm64,1536,3,20221224_054652,2,9.04065404100038
arm64,1536,3,20221224_054852,2,9.114717630999621
arm64,1536,3,20221224_055052,2,9.112372040000082
arm64,1536,3,20221224_055252,2,9.120758632000616
arm64,1536,3,20221224_055452,2,9.122945060999882
arm64,1536,3,20221224_055652,2,9.06455964199995
arm64,1536,3,20221224_055852,2,9.042499818000579
arm64,1536,3,20221224_060052,2,9.03052463900076
arm64,1536,3,20221224_060252,2,9.070840297999894
arm64,1536,3,20221224_060452,2,9.064313726000364
arm64,1536,3,20221224_060652,2,9.080059095999786
arm64,1536,3,20221224_060852,2,9.149842603999787
arm64,1536,3,20221224_061052,2,9.052904674999809
arm64,1536,3,20221224_061252,2,9.119123088000379
arm64,1536,3,20221224_061452,2,9.143297857999642
arm64,1536,3,20221224_061652,2,9.129046534999361
arm64,1536,3,20221224_061852,2,9.056041177000225
arm64,1536,3,20221224_062052,2,9.054645869000524
arm64,1536,3,20221224_062252,2,9.026933557999655
arm64,1536,3,20221224_062452,2,9.053984150999895
arm64,1536,3,20221224_062652,2,9.13849084999947
arm64,1536,3,20221224_062852,2,9.057492851999996
arm64,1536,3,20221224_063052,2,9.054236367999692
arm64,1536,3,20221224_063252,2,9.052792675999626
arm64,1536,3,20221224_063452,2,9.08266255900071
arm64,1536,3,20221224_063652,2,9.051389410999946
arm64,1536,3,20221224_063852,2,9.117716433999703
arm64,1536,3,20221224_064052,2,9.056173811999543
arm64,1536,3,20221224_064252,2,9.040917975999946
arm64,1536,3,20221224_064452,2,9.057190378000087
arm64,1536,3,20221224_064652,2,9.03938696500063
arm64,1536,3,20221224_064852,2,9.032266037000227
arm64,1536,3,20221224_065052,2,9.049252951000199
arm64,1536,3,20221224_065252,2,9.044480552000095
arm64,1536,3,20221224_065452,2,9.045763842997985
arm64,1536,3,20221224_065652,2,9.070789148001495
arm64,1536,3,20221224_065852,2,9.05875120699784
arm64,1536,3,20221224_070052,2,9.065088265000668
arm64,1536,3,20221224_070253,2,9.163837640000565
arm64,1536,3,20221224_070453,2,9.101114201999735
arm64,1536,3,20221224_070652,2,9.071225176001462
arm64,1536,3,20221224_070852,2,9.09809775100075
arm64,1536,3,20221224_071052,2,9.075183740002103
arm64,1536,3,20221224_071252,2,9.186265322998224
arm64,1536,3,20221224_071452,2,9.071345954998833
arm64,1536,3,20221224_071652,2,9.082935493999685
arm64,1536,3,20221224_071852,2,9.077693950999674
arm64,1536,3,20221224_072052,2,9.092123104997881
arm64,1536,3,20221224_072253,2,9.081327380001312
arm64,1536,3,20221224_072452,2,9.099684638000326
arm64,1536,3,20221224_072652,2,9.069197040997096
arm64,1536,3,20221224_072852,2,9.07189059600205
arm64,1536,3,20221224_073053,2,9.079747916999622
arm64,1536,3,20221224_073252,2,9.07819739399929
arm64,1536,3,20221224_073452,2,9.07722317400112
arm64,1536,3,20221224_073652,2,9.055728372000885
arm64,1536,3,20221224_073853,2,9.158473012001195
arm64,1536,3,20221224_074052,2,9.07163562200003
arm64,1536,3,20221224_074252,2,9.061871075999079
arm64,1536,3,20221224_074453,2,9.185817028999736
arm64,1536,3,20221224_074653,2,9.174126543002785
arm64,1536,3,20221224_074852,2,9.18229636400065
arm64,1536,3,20221224_075053,2,9.168336101000023
arm64,1536,3,20221224_075252,2,9.064329085998907
arm64,1536,3,20221224_075452,2,9.072068311001203
arm64,1536,3,20221224_075652,2,9.073116925999784
arm64,1536,3,20221224_075852,2,9.080645401998481
arm64,1536,3,20221224_080052,2,9.10285537099844
arm64,1536,3,20221224_080252,2,9.067276385001605
