Architecture,Memory,Workers,sk,cores,proc_time
x86_64,8960,5,20221224_045958,6,2.7092890980002267
x86_64,8960,5,20221224_050158,6,2.7222510069996133
x86_64,8960,5,20221224_050356,6,2.9806957430000693
x86_64,8960,5,20221224_050557,6,2.7811037379997288
x86_64,8960,5,20221224_050757,6,2.709941650999099
x86_64,8960,5,20221224_050956,6,2.7781765310010087
x86_64,8960,5,20221224_051156,6,2.77839903000131
x86_64,8960,5,20221224_051357,6,2.806203722999271
x86_64,8960,5,20221224_051557,6,2.7092927509984293
x86_64,8960,5,20221224_051757,6,2.77697690199966
x86_64,8960,5,20221224_051957,6,2.718775655999707
x86_64,8960,5,20221224_052157,6,2.889752300001419
x86_64,8960,5,20221224_052358,6,2.815784103000624
x86_64,8960,5,20221224_052557,6,2.731010731000424
x86_64,8960,5,20221224_052758,6,2.8651040439999633
x86_64,8960,5,20221224_052957,6,2.775370113000463
x86_64,8960,5,20221224_053157,6,2.8022035640005925
x86_64,8960,5,20221224_053358,6,2.7737004150003486
x86_64,8960,5,20221224_053557,6,2.8620354199993017
x86_64,8960,5,20221224_053758,6,3.0908735129996785
x86_64,8960,5,20221224_053956,6,2.7446469489987066
x86_64,8960,5,20221224_054158,6,3.304596121000941
x86_64,8960,5,20221224_054357,6,3.0655769989989494
x86_64,8960,5,20221224_054558,6,2.8675693409986707
x86_64,8960,5,20221224_054757,6,2.8701468179988296
x86_64,8960,5,20221224_054957,6,2.922317843000201
x86_64,8960,5,20221224_055156,6,3.006055732999812
x86_64,8960,5,20221224_055356,6,2.752466687999913
x86_64,8960,5,20221224_055557,6,2.7319484150011704
x86_64,8960,5,20221224_055757,6,2.8392596039993805
x86_64,8960,5,20221224_055957,6,2.8288715220005543
x86_64,8960,5,20221224_060157,6,2.7260185970008024
x86_64,8960,5,20221224_060358,6,2.7489910749991395
x86_64,8960,5,20221224_060558,6,2.747905404999983
x86_64,8960,5,20221224_060758,6,2.932076640001469
x86_64,8960,5,20221224_060958,6,3.037683640000978
x86_64,8960,5,20221224_061157,6,2.7672918530006427
x86_64,8960,5,20221224_061357,6,2.813925002999895
x86_64,8960,5,20221224_061558,6,2.8795793690005667
x86_64,8960,5,20221224_061758,6,3.5191395319998264
x86_64,8960,5,20221224_061957,6,2.752974613000333
x86_64,8960,5,20221224_062158,6,2.7102044870007376
x86_64,8960,5,20221224_062357,6,2.7393458650003595
x86_64,8960,5,20221224_062558,6,2.823557272000471
x86_64,8960,5,20221224_062758,6,2.7007751740002277
x86_64,8960,5,20221224_062957,6,2.8544794069985073
x86_64,8960,5,20221224_063157,6,2.705347401999461
x86_64,8960,5,20221224_063358,6,2.762451885999326
x86_64,8960,5,20221224_063557,6,2.75114842199946
x86_64,8960,5,20221224_063757,6,2.7719045949997962
x86_64,8960,5,20221224_063958,6,2.7156742940005643
x86_64,8960,5,20221224_064157,6,2.689562647999992
x86_64,8960,5,20221224_064357,6,2.7269752500014874
x86_64,8960,5,20221224_064557,6,2.7946065249998355
x86_64,8960,5,20221224_064757,6,2.709207032999984
x86_64,8960,5,20221224_064957,6,2.723761289000322
x86_64,8960,5,20221224_065157,6,2.6870917369997187
x86_64,8960,5,20221224_065358,6,2.6821717980001267
x86_64,8960,5,20221224_065557,6,2.7075404949991935
x86_64,8960,5,20221224_065756,6,2.701194620000024
x86_64,8960,5,20221224_065958,6,2.750753613001507
x86_64,8960,5,20221224_070158,6,2.7289927519996127
x86_64,8960,5,20221224_070358,6,2.730898313999205
x86_64,8960,5,20221224_070558,6,2.726018572000612
x86_64,8960,5,20221224_070758,6,2.6911856650003756
x86_64,8960,5,20221224_070957,6,2.7244462279995787
x86_64,8960,5,20221224_071158,6,2.7786359159999847
x86_64,8960,5,20221224_071357,6,2.826504433000082
x86_64,8960,5,20221224_071557,6,2.777324024000336
x86_64,8960,5,20221224_071757,6,2.7618733389990666
x86_64,8960,5,20221224_071957,6,2.7136711650000507
x86_64,8960,5,20221224_072157,6,2.707344591000947
x86_64,8960,5,20221224_072358,6,2.7362511360006465
x86_64,8960,5,20221224_072557,6,2.685155040000609
x86_64,8960,5,20221224_072757,6,2.69824427399908
