Architecture,Memory,Workers,sk,cores,proc_time
x86_64,9216,1,20221224_050009,6,12.77048990000003
x86_64,9216,1,20221224_050208,6,12.578696430999116
x86_64,9216,1,20221224_050406,6,13.10741616100131
x86_64,9216,1,20221224_050607,6,12.658163894000609
x86_64,9216,1,20221224_050808,6,12.635920304999672
x86_64,9216,1,20221224_051006,6,12.619423489000837
x86_64,9216,1,20221224_051206,6,13.071488350999061
x86_64,9216,1,20221224_051408,6,12.955401195999002
x86_64,9216,1,20221224_051608,6,13.00265501800095
x86_64,9216,1,20221224_051809,6,13.912505276000957
x86_64,9216,1,20221224_052007,6,12.560853026998302
x86_64,9216,1,20221224_052207,6,12.572809936998965
x86_64,9216,1,20221224_052409,6,13.610758707000059
x86_64,9216,1,20221224_052608,6,12.578350338999371
x86_64,9216,1,20221224_052808,6,12.571959148999667
x86_64,9216,1,20221224_053010,6,15.48688389400013
x86_64,9216,1,20221224_053207,6,12.632707387001574
x86_64,9216,1,20221224_053408,6,12.538373272000172
x86_64,9216,1,20221224_053607,6,12.965239425000618
x86_64,9216,1,20221224_053807,6,12.654262648999065
x86_64,9216,1,20221224_054006,6,12.614852155000335
x86_64,9216,1,20221224_054208,6,12.938844561998849
x86_64,9216,1,20221224_054407,6,12.537631924999005
x86_64,9216,1,20221224_054608,6,12.615797508000469
x86_64,9216,1,20221224_054807,6,12.84593716299969
x86_64,9216,1,20221224_055007,6,12.702659274000325
x86_64,9216,1,20221224_055206,6,12.522100997999587
x86_64,9216,1,20221224_055409,6,14.732680213999629
x86_64,9216,1,20221224_055608,6,12.863828791001652
x86_64,9216,1,20221224_055807,6,12.842468745999213
x86_64,9216,1,20221224_060016,6,21.496167166000305
x86_64,9216,1,20221224_060208,6,12.630240442998911
x86_64,9216,1,20221224_060408,6,12.808976798000003
x86_64,9216,1,20221224_060611,6,15.138857333999113
x86_64,9216,1,20221224_060808,6,12.610450584999853
x86_64,9216,1,20221224_061009,6,12.883993067998745
x86_64,9216,1,20221224_061208,6,13.69956406900019
x86_64,9216,1,20221224_061408,6,12.722694647000026
x86_64,9216,1,20221224_061608,6,12.94990767499985
x86_64,9216,1,20221224_061808,6,13.232604951001122
x86_64,9216,1,20221224_062007,6,12.618668358998548
x86_64,9216,1,20221224_062208,6,12.888584520998847
x86_64,9216,1,20221224_062409,6,14.234766183002648
x86_64,9216,1,20221224_062608,6,12.688025902996742
x86_64,9216,1,20221224_062808,6,12.741894918999606
x86_64,9216,1,20221224_063008,6,13.535238506003225
x86_64,9216,1,20221224_063208,6,12.843801070001064
x86_64,9216,1,20221224_063408,6,12.81963917900066
x86_64,9216,1,20221224_063607,6,13.009874724000838
x86_64,9216,1,20221224_063808,6,13.060492888998851
x86_64,9216,1,20221224_064008,6,12.63510151599985
x86_64,9216,1,20221224_064208,6,12.781152067997027
x86_64,9216,1,20221224_064407,6,12.621174441999756
x86_64,9216,1,20221224_064607,6,12.715983547001088
x86_64,9216,1,20221224_064807,6,12.562740151999606
x86_64,9216,1,20221224_065008,6,12.656071506000444
x86_64,9216,1,20221224_065208,6,12.740863502000138
x86_64,9216,1,20221224_065408,6,12.589490115000444
