Architecture,Memory,Workers,sk,cores,proc_time
x86_64,1536,1,20221224_045940,2,14.112423831000001
x86_64,1536,1,20221224_050139,2,14.445982450000031
x86_64,1536,1,20221224_050338,2,14.329680580999991
x86_64,1536,1,20221224_050539,2,14.47117330499998
x86_64,1536,1,20221224_050739,2,14.506865659000027
x86_64,1536,1,20221224_050938,2,14.616149776000043
x86_64,1536,1,20221224_051139,2,14.676430356000083
x86_64,1536,1,20221224_051339,2,14.659231623999858
x86_64,1536,1,20221224_051539,2,14.650581729000123
x86_64,1536,1,20221224_051739,2,14.606166299000051
x86_64,1536,1,20221224_051939,2,14.649180201000036
x86_64,1536,1,20221224_052139,2,14.657019769000044
x86_64,1536,1,20221224_052339,2,14.701728962999823
x86_64,1536,1,20221224_052540,2,14.953385641000068
x86_64,1536,1,20221224_052739,2,14.617474915999992
x86_64,1536,1,20221224_052939,2,14.73818911100011
x86_64,1536,1,20221224_053139,2,14.781461623000268
x86_64,1536,1,20221224_053339,2,14.590356877999966
x86_64,1536,1,20221224_053539,2,14.63389648400016
x86_64,1536,1,20221224_053739,2,14.729140196000117
x86_64,1536,1,20221224_053939,2,14.695377500000177
x86_64,1536,1,20221224_054140,2,14.722625437999795
x86_64,1536,1,20221224_054339,2,14.68032268800016
x86_64,1536,1,20221224_054540,2,14.653543042000365
x86_64,1536,1,20221224_054742,2,17.22254583999984
x86_64,1536,1,20221224_054944,2,19.649571158999606
x86_64,1536,1,20221224_055139,2,16.024200145000123
x86_64,1536,1,20221224_055339,2,15.243993979000152
x86_64,1536,1,20221224_055540,2,15.57819755699984
x86_64,1536,1,20221224_055740,2,14.822160762999829
x86_64,1536,1,20221224_055939,2,14.77214316599975
x86_64,1536,1,20221224_060141,2,16.064310719999867
x86_64,1536,1,20221224_060343,2,18.012338395999905
x86_64,1536,1,20221224_060540,2,14.941977350999878
x86_64,1536,1,20221224_060740,2,15.10468819200014
x86_64,1536,1,20221224_060941,2,15.65129521200015
x86_64,1536,1,20221224_061139,2,14.824482225999418
x86_64,1536,1,20221224_061341,2,16.129965527000422
x86_64,1536,1,20221224_061539,2,14.785942431999501
x86_64,1536,1,20221224_061739,2,14.707850900000267
x86_64,1536,1,20221224_061941,2,16.91291660800016
x86_64,1536,1,20221224_062140,2,15.001461270000618
x86_64,1536,1,20221224_062340,2,15.625839774999804
x86_64,1536,1,20221224_062540,2,15.5852805909999
x86_64,1536,1,20221224_062739,2,14.854872378000437
