Architecture,Memory,Workers,sk,cores,proc_time
arm64,768,3,20221224_045859,2,18.195033138001236
arm64,768,3,20221224_050058,2,18.289550258001327
arm64,768,3,20221224_050259,2,18.222457499001393
arm64,768,3,20221224_050458,2,18.244495685999937
arm64,768,3,20221224_050659,2,18.430340715000057
arm64,768,3,20221224_050858,2,18.233144055000594
arm64,768,3,20221224_051058,2,18.248638430999563
arm64,768,3,20221224_051258,2,18.329275476000475
arm64,768,3,20221224_051458,2,18.21960415799913
arm64,768,3,20221224_051659,2,18.476572559000488
arm64,768,3,20221224_051858,2,18.226048374999664
arm64,768,3,20221224_052058,2,18.338222627000505
arm64,768,3,20221224_052258,2,18.227669880001486
arm64,768,3,20221224_052458,2,18.263359110998863
arm64,768,3,20221224_052658,2,18.227811533999557
arm64,768,3,20221224_052858,2,18.31176319699989
arm64,768,3,20221224_053058,2,18.223769770000217
arm64,768,3,20221224_053258,2,18.194302948000768
arm64,768,3,20221224_053458,2,18.1872145870002
arm64,768,3,20221224_053658,2,18.23637771200083
arm64,768,3,20221224_053858,2,18.191933043000972
arm64,768,3,20221224_054058,2,18.25271238300047
arm64,768,3,20221224_054259,2,18.423440185999425
arm64,768,3,20221224_054458,2,18.201361342999007
arm64,768,3,20221224_054658,2,18.25185417600005
arm64,768,3,20221224_054859,2,18.442286946999957
arm64,768,3,20221224_055058,2,18.419258106001507
arm64,768,3,20221224_055259,2,18.458178048000264
arm64,768,3,20221224_055459,2,18.43776299199999
arm64,768,3,20221224_055658,2,18.252902086000176
arm64,768,3,20221224_055858,2,18.232940001000316
arm64,768,3,20221224_060058,2,18.22673888600184
arm64,768,3,20221224_060258,2,18.2034338759986
arm64,768,3,20221224_060458,2,18.31878681099988
arm64,768,3,20221224_060658,2,18.162726111000666
arm64,768,3,20221224_060859,2,18.44279066799936
arm64,768,3,20221224_061058,2,18.199391751000803
arm64,768,3,20221224_061259,2,18.42126161700071
arm64,768,3,20221224_061459,2,18.376958626999112
arm64,768,3,20221224_061659,2,18.343920333001734
arm64,768,3,20221224_061858,2,18.250194894000742
arm64,768,3,20221224_062058,2,18.180587920000107
arm64,768,3,20221224_062258,2,18.21523786399848
arm64,768,3,20221224_062458,2,18.213823604000936
arm64,768,3,20221224_062659,2,18.40624894100256
arm64,768,3,20221224_062858,2,18.227972051001416
arm64,768,3,20221224_063059,2,18.271138729000086
arm64,768,3,20221224_063259,2,18.26635619800072
arm64,768,3,20221224_063458,2,18.18220144099905
arm64,768,3,20221224_063658,2,18.13976191799884
arm64,768,3,20221224_063859,2,18.433332452998002
arm64,768,3,20221224_064058,2,18.170177055999375
arm64,768,3,20221224_064258,2,18.245091066000896
arm64,768,3,20221224_064458,2,18.257457038998837
arm64,768,3,20221224_064659,2,18.20722897000087
arm64,768,3,20221224_064858,2,18.260886388998188
arm64,768,3,20221224_065058,2,18.21684158900098
arm64,768,3,20221224_065258,2,18.191540871001052
arm64,768,3,20221224_065459,2,18.300075221999577
arm64,768,3,20221224_065658,2,18.30632259000049
arm64,768,3,20221224_065858,2,18.233774274998723
arm64,768,3,20221224_070058,2,18.32016392699734
arm64,768,3,20221224_070259,2,18.29087228500066
arm64,768,3,20221224_070459,2,18.111444748000167
arm64,768,3,20221224_070659,2,18.144902635000108
arm64,768,3,20221224_070858,2,18.18587989899993
arm64,768,3,20221224_071059,2,18.233996886999876
arm64,768,3,20221224_071259,2,18.400898409000092
arm64,768,3,20221224_071458,2,18.20297287900007
arm64,768,3,20221224_071658,2,18.215699443999938
arm64,768,3,20221224_071858,2,18.201592506000225
arm64,768,3,20221224_072058,2,18.19616054700009
arm64,768,3,20221224_072259,2,18.465743635999843
arm64,768,3,20221224_072458,2,18.151313818999824
arm64,768,3,20221224_072659,2,18.269663520999984
arm64,768,3,20221224_072858,2,18.24515932400027
arm64,768,3,20221224_073059,2,18.25229116499986
arm64,768,3,20221224_073258,2,18.175876191000043
arm64,768,3,20221224_073458,2,18.18880363199969
arm64,768,3,20221224_073658,2,18.21228161399995
arm64,768,3,20221224_073858,2,18.15999459800014
arm64,768,3,20221224_074059,2,18.350134060000073
arm64,768,3,20221224_074259,2,18.35177464299977
arm64,768,3,20221224_074458,2,18.218655760000274
arm64,768,3,20221224_074659,2,18.26186715699987
arm64,768,3,20221224_074859,2,18.404864037999687
arm64,768,3,20221224_075059,2,18.248176480999973
arm64,768,3,20221224_075258,2,18.275557700000263
arm64,768,3,20221224_075459,2,18.40023001999998
arm64,768,3,20221224_075659,2,18.387543965000077
arm64,768,3,20221224_075859,2,18.426847701000042
arm64,768,3,20221224_080059,2,18.473781175000113
arm64,768,3,20221224_080259,2,18.27430348100006
arm64,768,3,20221224_080458,2,18.19408122799996
arm64,768,3,20221224_080658,2,18.253777458000513
arm64,768,3,20221224_080859,2,18.319596870999703
arm64,768,3,20221224_081059,2,18.2951318789992
arm64,768,3,20221224_081259,2,18.3237524820006
arm64,768,3,20221224_081459,2,18.40164231899962
arm64,768,3,20221224_081658,2,18.231333749999976
arm64,768,3,20221224_081859,2,18.344499665000512
arm64,768,3,20221224_082059,2,18.403360267999233
arm64,768,3,20221224_082259,2,18.42827023299924
arm64,768,3,20221224_082458,2,18.232039694000377
arm64,768,3,20221224_082658,2,18.272311562999676
arm64,768,3,20221224_082858,2,18.165807743000187
arm64,768,3,20221224_083058,2,18.255124575999616
arm64,768,3,20221224_083259,2,18.454633563999778
arm64,768,3,20221224_083458,2,18.17925892600033
arm64,768,3,20221224_083658,2,18.21912637300011
arm64,768,3,20221224_083859,2,18.294930549000128
arm64,768,3,20221224_084059,2,18.28270589299973
arm64,768,3,20221224_084258,2,18.278588715000296
arm64,768,3,20221224_084459,2,18.492197954000403
arm64,768,3,20221224_084658,2,18.28502225000011
arm64,768,3,20221224_084859,2,18.272910742000022
arm64,768,3,20221224_085058,2,18.2839896509995
arm64,768,3,20221224_085258,2,18.185166594999828
arm64,768,3,20221224_085458,2,18.243217015000482
arm64,768,3,20221224_085659,2,18.223108238999885
arm64,768,3,20221224_085858,2,18.183045265000146
arm64,768,3,20221224_090058,2,18.19242538400067
arm64,768,3,20221224_090258,2,18.27329859099882
arm64,768,3,20221224_090459,2,18.246692609000092
arm64,768,3,20221224_090658,2,18.23045062300116
arm64,768,3,20221224_090859,2,18.33247426199887
arm64,768,3,20221224_091059,2,18.45398625300004
arm64,768,3,20221224_091258,2,18.246317085000555
arm64,768,3,20221224_091459,2,18.258416718999797
arm64,768,3,20221224_091658,2,18.245274680000875
arm64,768,3,20221224_091858,2,18.229342274000373
arm64,768,3,20221224_092059,2,18.472182412999246
arm64,768,3,20221224_092300,2,18.175188551000247
arm64,768,3,20221224_092458,2,18.29129306899995
arm64,768,3,20221224_092658,2,18.208586327000376
arm64,768,3,20221224_092858,2,18.26728461700077
arm64,768,3,20221224_093059,2,18.315978614000414
arm64,768,3,20221224_093259,2,18.275820904000284
arm64,768,3,20221224_093458,2,18.249027541998657
arm64,768,3,20221224_093659,2,18.48708022700157
arm64,768,3,20221224_093859,2,18.31531541000004
arm64,768,3,20221224_094059,2,18.331617448999168
arm64,768,3,20221224_094259,2,18.28677209200032
arm64,768,3,20221224_094459,2,18.304300469000736
arm64,768,3,20221224_094659,2,18.511687225998685
arm64,768,3,20221224_094859,2,18.281646864999857
arm64,768,3,20221224_095059,2,18.28037557800053
arm64,768,3,20221224_095259,2,18.50757225599955
arm64,768,3,20221224_095459,2,18.534783873999913
arm64,768,3,20221224_095659,2,18.453166716999476
