Architecture,Memory,Workers,sk,cores,proc_time
x86_64,2816,5,20221224_045939,2,7.579413865999868
x86_64,2816,5,20221224_050138,2,7.561369973000183
x86_64,2816,5,20221224_050337,2,7.54929131299923
x86_64,2816,5,20221224_050538,2,7.668528528000024
x86_64,2816,5,20221224_050738,2,7.553393201999825
x86_64,2816,5,20221224_050937,2,7.558857390000412
x86_64,2816,5,20221224_051137,2,7.579946236999604
x86_64,2816,5,20221224_051338,2,7.57532301900028
x86_64,2816,5,20221224_051538,2,7.5660185400001865
x86_64,2816,5,20221224_051738,2,7.582909235999978
x86_64,2816,5,20221224_051938,2,7.570599413999844
x86_64,2816,5,20221224_052138,2,7.594357398000284
x86_64,2816,5,20221224_052338,2,7.590561220999916
x86_64,2816,5,20221224_052538,2,7.575260098999934
x86_64,2816,5,20221224_052738,2,7.56092450199958
x86_64,2816,5,20221224_052937,2,7.559623207000186
x86_64,2816,5,20221224_053137,2,7.558717943999909
x86_64,2816,5,20221224_053338,2,7.586252312000397
x86_64,2816,5,20221224_053537,2,7.588423376000719
x86_64,2816,5,20221224_053738,2,7.5838121890001275
x86_64,2816,5,20221224_053937,2,7.651144346999899
x86_64,2816,5,20221224_054138,2,7.59977880400038
x86_64,2816,5,20221224_054338,2,7.620270194000113
x86_64,2816,5,20221224_054538,2,7.685476292000203
x86_64,2816,5,20221224_054738,2,7.596401161000358
x86_64,2816,5,20221224_054937,2,7.574080392000724
x86_64,2816,5,20221224_055137,2,7.557329984000717
x86_64,2816,5,20221224_055337,2,7.583056176000355
x86_64,2816,5,20221224_055537,2,7.65727737799989
x86_64,2816,5,20221224_055738,2,7.589275847999488
x86_64,2816,5,20221224_055938,2,7.588867874000243
x86_64,2816,5,20221224_060138,2,7.594406187999994
x86_64,2816,5,20221224_060338,2,7.655356065999513
x86_64,2816,5,20221224_060539,2,7.620967470999858
x86_64,2816,5,20221224_060738,2,7.594277676000274
x86_64,2816,5,20221224_060939,2,7.5778776319993995
x86_64,2816,5,20221224_061138,2,7.575183217000813
x86_64,2816,5,20221224_061338,2,7.590567444998669
x86_64,2816,5,20221224_061538,2,7.63691556699996
x86_64,2816,5,20221224_061738,2,7.591101443000298
x86_64,2816,5,20221224_061938,2,7.629365331998997
x86_64,2816,5,20221224_062138,2,7.5892124450001575
x86_64,2816,5,20221224_062338,2,7.607420991000254
x86_64,2816,5,20221224_062538,2,7.564396648000184
x86_64,2816,5,20221224_062738,2,7.625221088001126
x86_64,2816,5,20221224_062938,2,7.661135309999736
x86_64,2816,5,20221224_063138,2,7.621258813000168
x86_64,2816,5,20221224_063338,2,7.611250054000266
x86_64,2816,5,20221224_063538,2,7.753700076000314
x86_64,2816,5,20221224_063738,2,7.727293172998543
x86_64,2816,5,20221224_063938,2,7.603953311001533
x86_64,2816,5,20221224_064138,2,7.584052430998781
x86_64,2816,5,20221224_064338,2,7.582852034000098
x86_64,2816,5,20221224_064538,2,7.602566827001283
x86_64,2816,5,20221224_064737,2,7.691417653999451
x86_64,2816,5,20221224_064938,2,7.60518848600077
x86_64,2816,5,20221224_065138,2,7.572791727998265
x86_64,2816,5,20221224_065338,2,7.614317715000652
x86_64,2816,5,20221224_065538,2,7.59173772900067
x86_64,2816,5,20221224_065737,2,7.595779736999248
x86_64,2816,5,20221224_065939,2,8.23454596800002
x86_64,2816,5,20221224_070139,2,8.289195801999995
x86_64,2816,5,20221224_070339,2,8.292557458999909
x86_64,2816,5,20221224_070539,2,7.993606911999905
x86_64,2816,5,20221224_070739,2,7.998546346999774
x86_64,2816,5,20221224_070938,2,8.014668191000055
x86_64,2816,5,20221224_071139,2,7.984116347000054
x86_64,2816,5,20221224_071338,2,8.060667022000416
x86_64,2816,5,20221224_071539,2,8.023166383999978
x86_64,2816,5,20221224_071738,2,8.10193166199997
x86_64,2816,5,20221224_071938,2,8.074668555999779
x86_64,2816,5,20221224_072138,2,8.114551107999432
x86_64,2816,5,20221224_072339,2,8.064343232000283
x86_64,2816,5,20221224_072539,2,8.135050063999188
x86_64,2816,5,20221224_072738,2,8.012743706999572
x86_64,2816,5,20221224_072938,2,8.042637948999982
x86_64,2816,5,20221224_073139,2,8.141245971999524
x86_64,2816,5,20221224_073339,2,8.195046924999588
x86_64,2816,5,20221224_073539,2,8.05273930599924
x86_64,2816,5,20221224_073740,2,8.158626481000283
x86_64,2816,5,20221224_073939,2,8.08310480900036
x86_64,2816,5,20221224_074139,2,8.119839439000316
x86_64,2816,5,20221224_074339,2,8.080581264999637
x86_64,2816,5,20221224_074539,2,8.061146308000389
x86_64,2816,5,20221224_074739,2,8.111414044000412
x86_64,2816,5,20221224_074939,2,8.094322961999751
x86_64,2816,5,20221224_075139,2,8.105309880999812
x86_64,2816,5,20221224_075338,2,8.15234450800017
x86_64,2816,5,20221224_075538,2,8.089147847000277
x86_64,2816,5,20221224_075739,2,8.531759038999553
x86_64,2816,5,20221224_075938,2,8.120059964000575
x86_64,2816,5,20221224_080139,2,8.144525665999936
x86_64,2816,5,20221224_080339,2,8.076294451999274
x86_64,2816,5,20221224_080539,2,8.035389563000535
x86_64,2816,5,20221224_080739,2,8.084477627000524
x86_64,2816,5,20221224_080939,2,8.142143230999864
x86_64,2816,5,20221224_081138,2,8.167111520999242
x86_64,2816,5,20221224_081339,2,8.06993904599949
x86_64,2816,5,20221224_081539,2,8.136488631000248
x86_64,2816,5,20221224_081738,2,8.256354660000397
x86_64,2816,5,20221224_081938,2,8.31064890000016
x86_64,2816,5,20221224_082138,2,8.137918284999614
x86_64,2816,5,20221224_082338,2,8.222628702000293
x86_64,2816,5,20221224_082538,2,8.029356100000768
x86_64,2816,5,20221224_082738,2,8.053956573001415
x86_64,2816,5,20221224_082938,2,8.047008927000206
x86_64,2816,5,20221224_083138,2,8.092454800998894
x86_64,2816,5,20221224_083338,2,8.074658932999228
x86_64,2816,5,20221224_083538,2,8.052957296999011
x86_64,2816,5,20221224_083738,2,8.339483697000105
x86_64,2816,5,20221224_083938,2,8.0384192240017
x86_64,2816,5,20221224_084138,2,8.022469408000688
x86_64,2816,5,20221224_084338,2,8.059920723000687
x86_64,2816,5,20221224_084539,2,8.033913065000888
x86_64,2816,5,20221224_084738,2,8.04969088800135
x86_64,2816,5,20221224_084939,2,8.02041755800019
x86_64,2816,5,20221224_085138,2,8.016372310999941
x86_64,2816,5,20221224_085339,2,8.044022038999174
x86_64,2816,5,20221224_085538,2,8.000853695000842
