Architecture,Memory,Workers,sk,cores,proc_time
x86_64,2560,3,20221224_045939,2,8.861451066999962
x86_64,2560,3,20221224_050138,2,9.213218706999896
x86_64,2560,3,20221224_050337,2,8.927086293999992
x86_64,2560,3,20221224_050538,2,8.918264643999919
x86_64,2560,3,20221224_050738,2,8.949034941999798
x86_64,2560,3,20221224_050937,2,8.855828081999789
x86_64,2560,3,20221224_051137,2,8.911844141000074
x86_64,2560,3,20221224_051338,2,8.942945949000205
x86_64,2560,3,20221224_051538,2,9.020556584000133
x86_64,2560,3,20221224_051738,2,9.005848032000358
x86_64,2560,3,20221224_051938,2,9.016007379000257
x86_64,2560,3,20221224_052138,2,8.935750858999654
x86_64,2560,3,20221224_052338,2,8.978120420999858
x86_64,2560,3,20221224_052538,2,8.990295134999997
x86_64,2560,3,20221224_052738,2,9.00681155600023
x86_64,2560,3,20221224_052938,2,8.96548198399978
x86_64,2560,3,20221224_053137,2,9.051043890999608
x86_64,2560,3,20221224_053338,2,9.105493397999908
x86_64,2560,3,20221224_053538,2,9.175169387000096
x86_64,2560,3,20221224_053738,2,8.933156752999821
x86_64,2560,3,20221224_053937,2,8.939941941000143
x86_64,2560,3,20221224_054138,2,8.913265817000138
x86_64,2560,3,20221224_054338,2,9.282788213999993
x86_64,2560,3,20221224_054539,2,9.33293205999962
x86_64,2560,3,20221224_054738,2,8.904229623999527
x86_64,2560,3,20221224_054937,2,8.946585190000405
x86_64,2560,3,20221224_055137,2,8.931858879999709
x86_64,2560,3,20221224_055337,2,8.95260216799943
x86_64,2560,3,20221224_055537,2,8.921483652999996
x86_64,2560,3,20221224_055738,2,8.943714504999662
x86_64,2560,3,20221224_055938,2,9.146870188000321
x86_64,2560,3,20221224_060138,2,9.027242580999882
x86_64,2560,3,20221224_060339,2,9.500381357000151
x86_64,2560,3,20221224_060539,2,8.9359225470007
x86_64,2560,3,20221224_060738,2,8.91561082699991
x86_64,2560,3,20221224_060939,2,8.893652246999409
x86_64,2560,3,20221224_061138,2,8.94442442699983
x86_64,2560,3,20221224_061338,2,8.896237941000436
x86_64,2560,3,20221224_061538,2,8.941265407999708
x86_64,2560,3,20221224_061738,2,8.943376547000298
x86_64,2560,3,20221224_061938,2,8.923779216000185
x86_64,2560,3,20221224_062138,2,9.017807944999731
x86_64,2560,3,20221224_062338,2,8.939703737000855
x86_64,2560,3,20221224_062538,2,8.97002233799958
x86_64,2560,3,20221224_062738,2,8.973727612999937
x86_64,2560,3,20221224_062938,2,8.964634814999954
x86_64,2560,3,20221224_063138,2,8.977044795000438
x86_64,2560,3,20221224_063338,2,8.948495311999977
x86_64,2560,3,20221224_063538,2,8.970271141999547
x86_64,2560,3,20221224_063738,2,8.880351692000659
x86_64,2560,3,20221224_063938,2,8.912970538000081
x86_64,2560,3,20221224_064138,2,8.945927148999544
x86_64,2560,3,20221224_064338,2,8.96280734299944
x86_64,2560,3,20221224_064538,2,8.987888160000693
x86_64,2560,3,20221224_064737,2,8.946418268000343
x86_64,2560,3,20221224_064938,2,8.931771663999825
x86_64,2560,3,20221224_065138,2,8.869571017999988
x86_64,2560,3,20221224_065338,2,8.886109611999927
x86_64,2560,3,20221224_065538,2,8.978701209000064
x86_64,2560,3,20221224_065737,2,9.144463492999876
x86_64,2560,3,20221224_065938,2,9.161847686999863
x86_64,2560,3,20221224_070138,2,9.17643964700028
x86_64,2560,3,20221224_070338,2,9.163767885999732
x86_64,2560,3,20221224_070539,2,9.195401190000211
