Architecture,Memory,Workers,sk,cores,proc_time
arm64,7424,6,20221224_045911,5,2.2922810550007853
arm64,7424,6,20221224_050110,5,2.314948165003443
arm64,7424,6,20221224_050309,5,2.2847126279993972
arm64,7424,6,20221224_050509,5,2.3006523449985252
arm64,7424,6,20221224_050710,5,2.285886682999262
arm64,7424,6,20221224_050909,5,2.275363393000589
arm64,7424,6,20221224_051109,5,2.2972523940006795
arm64,7424,6,20221224_051309,5,2.2761395489978895
arm64,7424,6,20221224_051509,5,2.323048555001151
arm64,7424,6,20221224_051710,5,2.2643346920012846
arm64,7424,6,20221224_051910,5,2.3203241150004033
arm64,7424,6,20221224_052109,5,2.2881278169988946
arm64,7424,6,20221224_052309,5,2.281266048001271
arm64,7424,6,20221224_052509,5,2.287017743998149
arm64,7424,6,20221224_052710,5,2.2881775720015867
arm64,7424,6,20221224_052909,5,2.2721876479990897
arm64,7424,6,20221224_053109,5,2.307659418002004
arm64,7424,6,20221224_053309,5,2.278540862000227
arm64,7424,6,20221224_053509,5,2.279235278998385
arm64,7424,6,20221224_053709,5,2.3176005949972023
arm64,7424,6,20221224_053909,5,2.28810285599684
arm64,7424,6,20221224_054110,5,2.2991402549996565
arm64,7424,6,20221224_054309,5,2.320904594998865
arm64,7424,6,20221224_054509,5,2.3097967139983666
arm64,7424,6,20221224_054710,5,2.33591394099858
arm64,7424,6,20221224_054909,5,2.2751621629977308
arm64,7424,6,20221224_055109,5,2.2836122469998372
arm64,7424,6,20221224_055309,5,2.304291648000799
arm64,7424,6,20221224_055509,5,2.2839101839999785
arm64,7424,6,20221224_055710,5,2.3159276519982086
arm64,7424,6,20221224_055909,5,2.253843919002975
arm64,7424,6,20221224_060109,5,2.2645322310017946
arm64,7424,6,20221224_060310,5,2.292188288000034
arm64,7424,6,20221224_060510,5,2.2803875079989666
arm64,7424,6,20221224_060710,5,2.304905119999603
arm64,7424,6,20221224_060910,5,2.3147741419998056
arm64,7424,6,20221224_061109,5,2.260629067000991
arm64,7424,6,20221224_061309,5,2.3030937319999794
arm64,7424,6,20221224_061509,5,2.3121442350020516
arm64,7424,6,20221224_061709,5,2.2752339329999813
arm64,7424,6,20221224_061909,5,2.2755862289996003
arm64,7424,6,20221224_062110,5,2.301486232998286
arm64,7424,6,20221224_062309,5,2.315186547999474
arm64,7424,6,20221224_062509,5,2.3062086119971354
arm64,7424,6,20221224_062709,5,2.269108706001134
arm64,7424,6,20221224_062909,5,2.320183454998187
arm64,7424,6,20221224_063110,5,2.3106284690002212
arm64,7424,6,20221224_063309,5,2.3344393730003503
arm64,7424,6,20221224_063509,5,2.281919659999403
arm64,7424,6,20221224_063709,5,2.2536265649978304
arm64,7424,6,20221224_063909,5,2.2911480580005446
arm64,7424,6,20221224_064109,5,2.2756136009993497
arm64,7424,6,20221224_064309,5,2.292207882001094
arm64,7424,6,20221224_064509,5,2.2974415959979524
arm64,7424,6,20221224_064709,5,2.309137317999557
arm64,7424,6,20221224_064909,5,2.3109412729972973
arm64,7424,6,20221224_065109,5,2.277251499999693
arm64,7424,6,20221224_065310,5,2.2657041439997556
