Architecture,Memory,Workers,sk,cores,proc_time
x86_64,1792,3,20221224_045940,2,12.628652141999737
x86_64,1792,3,20221224_050139,2,13.036874074000025
x86_64,1792,3,20221224_050338,2,12.607744680999986
x86_64,1792,3,20221224_050538,2,12.681953543999953
x86_64,1792,3,20221224_050739,2,12.635600466000142
x86_64,1792,3,20221224_050938,2,12.642537633999837
x86_64,1792,3,20221224_051138,2,12.898386132000269
x86_64,1792,3,20221224_051338,2,12.684171682999931
x86_64,1792,3,20221224_051538,2,12.667625441999917
x86_64,1792,3,20221224_051739,2,12.787012456000411
x86_64,1792,3,20221224_051938,2,12.619703260999813
x86_64,1792,3,20221224_052138,2,12.64112716100044
x86_64,1792,3,20221224_052339,2,12.668076988999928
x86_64,1792,3,20221224_052539,2,12.658883592000166
x86_64,1792,3,20221224_052739,2,12.64025065199985
x86_64,1792,3,20221224_052938,2,12.605068368000502
x86_64,1792,3,20221224_053138,2,12.670616608000273
x86_64,1792,3,20221224_053339,2,12.682129886000439
x86_64,1792,3,20221224_053538,2,13.064978845999576
x86_64,1792,3,20221224_053738,2,12.649866070999451
x86_64,1792,3,20221224_053938,2,12.720329290000336
x86_64,1792,3,20221224_054139,2,12.632480025000405
x86_64,1792,3,20221224_054338,2,12.954498312000396
x86_64,1792,3,20221224_054539,2,12.685304628999802
x86_64,1792,3,20221224_054739,2,12.712037438000152
x86_64,1792,3,20221224_054938,2,12.635983819999637
x86_64,1792,3,20221224_055137,2,12.702757183999893
x86_64,1792,3,20221224_055338,2,12.669769097000426
x86_64,1792,3,20221224_055538,2,12.63584140399962
x86_64,1792,3,20221224_055739,2,12.691526710999824
x86_64,1792,3,20221224_055939,2,12.994243719000224
x86_64,1792,3,20221224_060139,2,12.688708255000165
x86_64,1792,3,20221224_060340,2,13.490495633999672
x86_64,1792,3,20221224_060539,2,12.618370074999802
x86_64,1792,3,20221224_060739,2,12.656313951999437
x86_64,1792,3,20221224_060939,2,12.637822597000195
x86_64,1792,3,20221224_061138,2,12.602352242000052
x86_64,1792,3,20221224_061338,2,12.619616826999845
x86_64,1792,3,20221224_061539,2,12.59929190999992
x86_64,1792,3,20221224_061738,2,12.680246371000067
