Architecture,Memory,Workers,sk,cores,proc_time
x86_64,8704,3,20221224_045959,5,4.393298687002243
x86_64,8704,3,20221224_050158,5,4.52492489299766
x86_64,8704,3,20221224_050356,5,4.461808937001479
x86_64,8704,3,20221224_050557,5,4.417795896999451
x86_64,8704,3,20221224_050758,5,4.42362268999932
x86_64,8704,3,20221224_050956,5,4.441329553999822
x86_64,8704,3,20221224_051156,5,4.400418821001949
x86_64,8704,3,20221224_051357,5,4.372882212999684
x86_64,8704,3,20221224_051558,5,4.5853433830016
x86_64,8704,3,20221224_051758,5,4.563998218000052
x86_64,8704,3,20221224_051957,5,4.407075758997962
x86_64,8704,3,20221224_052157,5,4.4399041819997365
x86_64,8704,3,20221224_052358,5,4.446054654999898
x86_64,8704,3,20221224_052558,5,4.409036280001601
x86_64,8704,3,20221224_052758,5,4.504844948998652
x86_64,8704,3,20221224_052957,5,4.488146686999244
x86_64,8704,3,20221224_053158,5,5.212527888001205
x86_64,8704,3,20221224_053358,5,4.683807711000554
x86_64,8704,3,20221224_053558,5,5.708770514000207
x86_64,8704,3,20221224_053759,5,5.456561627997871
x86_64,8704,3,20221224_053957,5,4.629998361000617
x86_64,8704,3,20221224_054158,5,4.610531410002295
x86_64,8704,3,20221224_054358,5,4.986035718000494
x86_64,8704,3,20221224_054558,5,4.599639246000152
x86_64,8704,3,20221224_054757,5,4.5249158879996685
x86_64,8704,3,20221224_054957,5,4.4232120660017245
x86_64,8704,3,20221224_055156,5,4.476242836000893
x86_64,8704,3,20221224_055357,5,4.65098308099914
x86_64,8704,3,20221224_055557,5,4.516619521000393
x86_64,8704,3,20221224_055757,5,4.649717099000554
x86_64,8704,3,20221224_055958,5,4.687515155997971
x86_64,8704,3,20221224_060158,5,4.491265067998029
x86_64,8704,3,20221224_060359,5,4.745439510999859
x86_64,8704,3,20221224_060559,5,5.202572713002155
x86_64,8704,3,20221224_060759,5,4.618669261999457
x86_64,8704,3,20221224_060959,5,5.0577801289982744
x86_64,8704,3,20221224_061157,5,4.3862762409989955
x86_64,8704,3,20221224_061358,5,4.646755379999377
x86_64,8704,3,20221224_061558,5,4.425027674999001
x86_64,8704,3,20221224_061757,5,4.492524561999744
x86_64,8704,3,20221224_061957,5,4.440782769001089
x86_64,8704,3,20221224_062158,5,4.729145237997727
x86_64,8704,3,20221224_062358,5,4.494787902000098
x86_64,8704,3,20221224_062558,5,4.514778214001126
x86_64,8704,3,20221224_062758,5,4.475166576001357
x86_64,8704,3,20221224_062958,5,4.472420134999993
