Architecture,Memory,Workers,sk,cores,proc_time
arm64,7424,3,20221224_045911,5,2.7722139609977603
arm64,7424,3,20221224_050110,5,2.774267779001093
arm64,7424,3,20221224_050309,5,2.7709151880007994
arm64,7424,3,20221224_050509,5,2.7814017759992566
arm64,7424,3,20221224_050710,5,2.823312602999067
arm64,7424,3,20221224_050909,5,2.775577833999705
arm64,7424,3,20221224_051109,5,2.7763524149995646
arm64,7424,3,20221224_051309,5,2.775962793999497
arm64,7424,3,20221224_051509,5,2.780552676998923
arm64,7424,3,20221224_051710,5,2.804443827997602
arm64,7424,3,20221224_051910,5,2.7770821119993343
arm64,7424,3,20221224_052109,5,2.781257866998203
arm64,7424,3,20221224_052309,5,2.7841685530001996
arm64,7424,3,20221224_052509,5,2.7753304910002043
arm64,7424,3,20221224_052710,5,2.783725305002008
arm64,7424,3,20221224_052909,5,2.8086938960004773
arm64,7424,3,20221224_053109,5,2.7831753640020906
arm64,7424,3,20221224_053309,5,2.7750859189982293
arm64,7424,3,20221224_053509,5,2.7836727510002675
arm64,7424,3,20221224_053709,5,2.7815460309975606
arm64,7424,3,20221224_053909,5,2.7762136980018113
arm64,7424,3,20221224_054110,5,2.7813377359998412
arm64,7424,3,20221224_054309,5,2.804394630002207
arm64,7424,3,20221224_054509,5,2.784855322999647
arm64,7424,3,20221224_054709,5,2.7842685829964466
arm64,7424,3,20221224_054909,5,2.7991517899972678
arm64,7424,3,20221224_055109,5,2.802975602000515
arm64,7424,3,20221224_055309,5,2.8004704369996034
arm64,7424,3,20221224_055509,5,2.8010813490000146
arm64,7424,3,20221224_055710,5,2.769134815000143
arm64,7424,3,20221224_055909,5,2.7738421950016345
arm64,7424,3,20221224_060109,5,2.775593406997359
arm64,7424,3,20221224_060310,5,2.77494740900147
arm64,7424,3,20221224_060510,5,2.771727937997639
arm64,7424,3,20221224_060710,5,2.773562900001707
arm64,7424,3,20221224_060910,5,2.8108030980001786
arm64,7424,3,20221224_061109,5,2.7782300020007824
arm64,7424,3,20221224_061309,5,2.791288036998594
arm64,7424,3,20221224_061509,5,2.7977584040017973
arm64,7424,3,20221224_061709,5,2.8008829160025925
arm64,7424,3,20221224_061909,5,2.7658810620014265
arm64,7424,3,20221224_062109,5,2.7714617810015625
arm64,7424,3,20221224_062309,5,2.773562515001686
arm64,7424,3,20221224_062509,5,2.7826284430011583
arm64,7424,3,20221224_062709,5,2.808015026999783
arm64,7424,3,20221224_062909,5,2.7774867320003978
arm64,7424,3,20221224_063110,5,2.792289693999919
arm64,7424,3,20221224_063309,5,2.7795537109996076
arm64,7424,3,20221224_063509,5,2.803046158001962
arm64,7424,3,20221224_063709,5,2.783296577999863
arm64,7424,3,20221224_063909,5,2.8003064000004088
arm64,7424,3,20221224_064109,5,2.781956442999217
arm64,7424,3,20221224_064309,5,2.7805630570001085
arm64,7424,3,20221224_064509,5,2.7764243979981984
arm64,7424,3,20221224_064709,5,2.7785105030015984
arm64,7424,3,20221224_064909,5,2.7719352330022957
arm64,7424,3,20221224_065109,5,2.7740348019979137
arm64,7424,3,20221224_065310,5,2.775306235998869
arm64,7424,3,20221224_065509,5,2.7700511220027693
arm64,7424,3,20221224_065709,5,2.777484968002682
arm64,7424,3,20221224_065909,5,2.777669289000187
arm64,7424,3,20221224_070110,5,2.7733251649988233
arm64,7424,3,20221224_070310,5,2.775802095999097
arm64,7424,3,20221224_070510,5,2.7909758479981974
arm64,7424,3,20221224_070710,5,2.786086651001824
arm64,7424,3,20221224_070910,5,2.77665648799848
arm64,7424,3,20221224_071110,5,2.7767332300009
arm64,7424,3,20221224_071309,5,2.8168426299998828
arm64,7424,3,20221224_071510,5,2.7756927049995284
arm64,7424,3,20221224_071709,5,2.7993749540000863
arm64,7424,3,20221224_071909,5,2.7736923200009187
arm64,7424,3,20221224_072109,5,2.780725254999197
arm64,7424,3,20221224_072310,5,2.7793830190003064
arm64,7424,3,20221224_072509,5,2.773880578999524
arm64,7424,3,20221224_072709,5,2.809386392000306
arm64,7424,3,20221224_072909,5,2.772145406999698
arm64,7424,3,20221224_073110,5,2.7706154129991774
arm64,7424,3,20221224_073309,5,2.784841595999751
arm64,7424,3,20221224_073509,5,2.782055790999948
arm64,7424,3,20221224_073710,5,2.7683476299989707
arm64,7424,3,20221224_073910,5,2.7760443040006066
arm64,7424,3,20221224_074110,5,2.78468301599969
arm64,7424,3,20221224_074310,5,2.769565935999708
arm64,7424,3,20221224_074510,5,2.787009580000813
arm64,7424,3,20221224_074710,5,2.7854115000009187
arm64,7424,3,20221224_074910,5,2.7728847790003783
arm64,7424,3,20221224_075110,5,2.7679639590005536
arm64,7424,3,20221224_075309,5,2.800459754000258
arm64,7424,3,20221224_075509,5,2.78073426499941
arm64,7424,3,20221224_075709,5,2.7712985559992376
arm64,7424,3,20221224_075910,5,2.7954009309996763
arm64,7424,3,20221224_080110,5,2.8081153349994565
arm64,7424,3,20221224_080309,5,2.801607946999866
arm64,7424,3,20221224_080510,5,2.7991652470009285
arm64,7424,3,20221224_080710,5,2.7614575299994613
arm64,7424,3,20221224_080910,5,2.778747984000802
arm64,7424,3,20221224_081109,5,2.7732943139999406
arm64,7424,3,20221224_081310,5,2.766443442000309
arm64,7424,3,20221224_081510,5,2.779131014998711
arm64,7424,3,20221224_081709,5,2.773551125999802
arm64,7424,3,20221224_081909,5,2.7954040730000997
arm64,7424,3,20221224_082109,5,2.7699311959986517
arm64,7424,3,20221224_082309,5,2.791959043999668
arm64,7424,3,20221224_082509,5,2.8017745510005625
arm64,7424,3,20221224_082709,5,2.7958041969977785
arm64,7424,3,20221224_082909,5,2.782293132000632
arm64,7424,3,20221224_083109,5,2.775083327000175
arm64,7424,3,20221224_083309,5,2.777854568001203
arm64,7424,3,20221224_083509,5,2.7642917209996085
arm64,7424,3,20221224_083709,5,2.799056659998314
arm64,7424,3,20221224_083909,5,2.7676483079994796
arm64,7424,3,20221224_084109,5,2.778859942998679
arm64,7424,3,20221224_084309,5,2.7692644390008354
arm64,7424,3,20221224_084510,5,2.777354080000805
arm64,7424,3,20221224_084710,5,2.767063307001081
arm64,7424,3,20221224_084910,5,2.8008494899986545
