Architecture,Memory,Workers,sk,cores,proc_time
arm64,1536,2,20221224_045853,2,9.096892196001136
arm64,1536,2,20221224_050052,2,9.103651252000418
arm64,1536,2,20221224_050252,2,9.103705282999726
arm64,1536,2,20221224_050452,2,9.096172285004286
arm64,1536,2,20221224_050652,2,9.090350181999383
arm64,1536,2,20221224_050852,2,9.105938972999866
arm64,1536,2,20221224_051052,2,9.114323284993588
arm64,1536,2,20221224_051252,2,9.12102576700272
arm64,1536,2,20221224_051452,2,9.071126945003925
arm64,1536,2,20221224_051652,2,9.144331424002303
arm64,1536,2,20221224_051852,2,9.121535854996182
arm64,1536,2,20221224_052052,2,9.146171974003664
arm64,1536,2,20221224_052252,2,9.128634833999968
arm64,1536,2,20221224_052452,2,9.140823559995624
arm64,1536,2,20221224_052652,2,9.214429466999718
arm64,1536,2,20221224_052852,2,9.098548261004908
arm64,1536,2,20221224_053052,2,9.18113155500032
arm64,1536,2,20221224_053252,2,9.120083169997088
arm64,1536,2,20221224_053452,2,9.189310599002056
arm64,1536,2,20221224_053652,2,9.104178456000227
arm64,1536,2,20221224_053852,2,9.12309841500246
arm64,1536,2,20221224_054052,2,9.129303189998609
arm64,1536,2,20221224_054252,2,9.177696330996696
arm64,1536,2,20221224_054452,2,9.07989998999983
arm64,1536,2,20221224_054652,2,9.203088971000398
arm64,1536,2,20221224_054852,2,9.21548811699904
arm64,1536,2,20221224_055052,2,9.149530817005143
arm64,1536,2,20221224_055252,2,9.20865283600142
arm64,1536,2,20221224_055452,2,9.125560790998861
arm64,1536,2,20221224_055652,2,9.157119969997439
arm64,1536,2,20221224_055852,2,9.105924499999674
arm64,1536,2,20221224_060052,2,9.102239346997521
arm64,1536,2,20221224_060252,2,9.099090069998056
arm64,1536,2,20221224_060452,2,9.207818128001236
arm64,1536,2,20221224_060652,2,9.204164047994709
arm64,1536,2,20221224_060852,2,9.074198132002493
arm64,1536,2,20221224_061052,2,9.192096059996402
arm64,1536,2,20221224_061252,2,9.09991532600543
arm64,1536,2,20221224_061452,2,9.119952182998531
arm64,1536,2,20221224_061652,2,9.125012335003703
arm64,1536,2,20221224_061852,2,9.200192643002083
arm64,1536,2,20221224_062052,2,9.126729840994813
arm64,1536,2,20221224_062252,2,9.116280838999955
arm64,1536,2,20221224_062452,2,9.106979481999588
arm64,1536,2,20221224_062652,2,9.140603571999236
arm64,1536,2,20221224_062852,2,9.12536294000165
arm64,1536,2,20221224_063052,2,9.09162807300163
arm64,1536,2,20221224_063252,2,9.112701689002279
arm64,1536,2,20221224_063452,2,9.068271256001026
arm64,1536,2,20221224_063652,2,9.194967396004358
arm64,1536,2,20221224_063852,2,9.124186752000242
arm64,1536,2,20221224_064052,2,9.167054935998749
arm64,1536,2,20221224_064252,2,9.06016737200116
arm64,1536,2,20221224_064452,2,9.185857807002321
arm64,1536,2,20221224_064652,2,9.147698685999785
arm64,1536,2,20221224_064852,2,9.086854764002055
arm64,1536,2,20221224_065052,2,9.084429845002887
arm64,1536,2,20221224_065252,2,9.091490496997721
arm64,1536,2,20221224_065452,2,9.151580851998006
arm64,1536,2,20221224_065652,2,9.089543330002925
arm64,1536,2,20221224_065852,2,9.056144043999666
arm64,1536,2,20221224_070052,2,9.068459482004982
arm64,1536,2,20221224_070252,2,9.071195300995896
arm64,1536,2,20221224_070452,2,9.087878165002621
arm64,1536,2,20221224_070652,2,9.092966090996924
arm64,1536,2,20221224_070852,2,9.062569725996582
arm64,1536,2,20221224_071052,2,9.182268522999948
arm64,1536,2,20221224_071252,2,9.103250956999545
arm64,1536,2,20221224_071452,2,9.164043078999384
arm64,1536,2,20221224_071652,2,9.08396972600167
arm64,1536,2,20221224_071852,2,9.178418226001668
arm64,1536,2,20221224_072052,2,9.103318567002134
arm64,1536,2,20221224_072253,2,9.080051023003762
arm64,1536,2,20221224_072452,2,9.0711231460009
arm64,1536,2,20221224_072652,2,9.089870468997105
arm64,1536,2,20221224_072852,2,9.078534886997659
