Architecture,Memory,Workers,sk,cores,proc_time
arm64,7936,2,20221224_045914,5,4.050335362000624
arm64,7936,2,20221224_050113,5,4.020328626000264
arm64,7936,2,20221224_050312,5,4.026543518004473
arm64,7936,2,20221224_050512,5,4.047743082999659
arm64,7936,2,20221224_050713,5,4.02900298100576
arm64,7936,2,20221224_050912,5,4.039046762998623
arm64,7936,2,20221224_051112,5,4.058656010005507
arm64,7936,2,20221224_051313,5,4.061289109995414
arm64,7936,2,20221224_051512,5,4.045837548997952
arm64,7936,2,20221224_051713,5,4.058015960996272
arm64,7936,2,20221224_051913,5,4.037017413997091
arm64,7936,2,20221224_052112,5,4.083984010001586
arm64,7936,2,20221224_052312,5,4.038287246999971
arm64,7936,2,20221224_052512,5,4.066625346997171
arm64,7936,2,20221224_052713,5,4.08938034199673
arm64,7936,2,20221224_052912,5,4.046176445001038
arm64,7936,2,20221224_053112,5,4.0623012210053275
arm64,7936,2,20221224_053312,5,4.061452317997464
arm64,7936,2,20221224_053512,5,4.084714825003175
arm64,7936,2,20221224_053712,5,4.040729232998274
arm64,7936,2,20221224_053912,5,4.064021425998362
arm64,7936,2,20221224_054113,5,4.063973934004025
arm64,7936,2,20221224_054312,5,4.085491702004219
arm64,7936,2,20221224_054513,5,4.045224977999169
arm64,7936,2,20221224_054713,5,4.084012539999094
arm64,7936,2,20221224_054912,5,4.079447067000729
arm64,7936,2,20221224_055112,5,4.055635990000155
arm64,7936,2,20221224_055312,5,4.077220177998242
arm64,7936,2,20221224_055512,5,4.069524498998362
arm64,7936,2,20221224_055713,5,4.062033593996603
arm64,7936,2,20221224_055912,5,4.046662148000905
arm64,7936,2,20221224_060113,5,4.043067555001471
arm64,7936,2,20221224_060313,5,4.051960723998491
arm64,7936,2,20221224_060513,5,4.091215305001242
arm64,7936,2,20221224_060713,5,4.092183633001696
arm64,7936,2,20221224_060913,5,4.0453423770013615
arm64,7936,2,20221224_061113,5,4.089294804005476
arm64,7936,2,20221224_061313,5,4.049052392001613
