Architecture,Memory,Workers,sk,cores,proc_time
x86_64,7680,2,20221224_045957,5,6.727775543999087
x86_64,7680,2,20221224_050156,5,6.679264321001028
x86_64,7680,2,20221224_050354,5,7.013447442999677
x86_64,7680,2,20221224_050555,5,6.596164058000795
x86_64,7680,2,20221224_050756,5,6.604814038999393
x86_64,7680,2,20221224_050954,5,6.857117094999921
x86_64,7680,2,20221224_051154,5,6.6019786080014455
x86_64,7680,2,20221224_051356,5,6.763890759999413
x86_64,7680,2,20221224_051556,5,6.9460911939986545
x86_64,7680,2,20221224_051756,5,6.753440638000029
x86_64,7680,2,20221224_051956,5,7.058797109999432
x86_64,7680,2,20221224_052156,5,7.319170638000287
x86_64,7680,2,20221224_052356,5,6.959839586999806
x86_64,7680,2,20221224_052557,5,7.4928704899994045
x86_64,7680,2,20221224_052756,5,6.709269311000753
x86_64,7680,2,20221224_052956,5,6.803359904999525
x86_64,7680,2,20221224_053156,5,7.913622672000201
x86_64,7680,2,20221224_053357,5,7.314114659999177
x86_64,7680,2,20221224_053556,5,7.536495970000033
x86_64,7680,2,20221224_053756,5,7.3672362889992655
x86_64,7680,2,20221224_053955,5,6.788394499999413
x86_64,7680,2,20221224_054157,5,7.532723489001
x86_64,7680,2,20221224_054355,5,6.579259056999945
x86_64,7680,2,20221224_054557,5,7.7215495870004816
x86_64,7680,2,20221224_054755,5,6.488853967000978
x86_64,7680,2,20221224_054955,5,6.569840200998442
x86_64,7680,2,20221224_055154,5,6.9287587809994875
x86_64,7680,2,20221224_055355,5,6.821674144001008
x86_64,7680,2,20221224_055556,5,6.936099058000764
x86_64,7680,2,20221224_055755,5,6.695931684000243
x86_64,7680,2,20221224_055955,5,6.462907171999177
x86_64,7680,2,20221224_060156,5,6.805411926001398
x86_64,7680,2,20221224_060356,5,6.774669877000633
x86_64,7680,2,20221224_060557,5,6.728067617999841
x86_64,7680,2,20221224_060756,5,6.529150465999919
x86_64,7680,2,20221224_060957,5,6.66454176499974
x86_64,7680,2,20221224_061155,5,6.574742632001289
x86_64,7680,2,20221224_061356,5,6.59218686299937
x86_64,7680,2,20221224_061556,5,7.039942785000676
x86_64,7680,2,20221224_061755,5,6.622597433999545
x86_64,7680,2,20221224_061956,5,6.873088090000238
x86_64,7680,2,20221224_062156,5,6.936377613999866
x86_64,7680,2,20221224_062357,5,7.538997464000204
x86_64,7680,2,20221224_062557,5,7.475616011000966
x86_64,7680,2,20221224_062756,5,6.694880738999927
x86_64,7680,2,20221224_062956,5,6.737338008999359
x86_64,7680,2,20221224_063156,5,6.566822728000261
x86_64,7680,2,20221224_063356,5,6.495594653999433
x86_64,7680,2,20221224_063555,5,6.435470645999885
x86_64,7680,2,20221224_063755,5,6.5255678789981175
x86_64,7680,2,20221224_063956,5,6.476065077000385
x86_64,7680,2,20221224_064155,5,6.492706695997185
x86_64,7680,2,20221224_064355,5,6.50792736099902
x86_64,7680,2,20221224_064555,5,6.8459803629993985
x86_64,7680,2,20221224_064755,5,6.56470913999874
x86_64,7680,2,20221224_064955,5,6.4393834870024875
x86_64,7680,2,20221224_065155,5,6.572362470000371
x86_64,7680,2,20221224_065357,5,6.895619019996957
x86_64,7680,2,20221224_065556,5,6.580512813998212
x86_64,7680,2,20221224_065754,5,6.497118166997097
x86_64,7680,2,20221224_065956,5,6.7570871640054975
x86_64,7680,2,20221224_070156,5,6.608804024996061
x86_64,7680,2,20221224_070356,5,6.50784232699516
x86_64,7680,2,20221224_070556,5,6.541966761004005
x86_64,7680,2,20221224_070757,5,6.498811954996199
x86_64,7680,2,20221224_070955,5,6.439968370003044
x86_64,7680,2,20221224_071156,5,6.464489240999683
x86_64,7680,2,20221224_071355,5,6.624480008998944
x86_64,7680,2,20221224_071556,5,6.461396491999039
x86_64,7680,2,20221224_071756,5,7.012333391001448
x86_64,7680,2,20221224_071955,5,6.524688551995496
x86_64,7680,2,20221224_072155,5,6.77786490899598
x86_64,7680,2,20221224_072356,5,6.499411807002616
x86_64,7680,2,20221224_072556,5,6.482313115004217
x86_64,7680,2,20221224_072755,5,6.502815681997163
x86_64,7680,2,20221224_072956,5,6.5709053950049565
x86_64,7680,2,20221224_073157,5,6.787352737002948
x86_64,7680,2,20221224_073356,5,6.729981326003326
x86_64,7680,2,20221224_073556,5,6.453327276998607
x86_64,7680,2,20221224_073757,5,6.5027002900023945
x86_64,7680,2,20221224_073957,5,6.817243309997139
x86_64,7680,2,20221224_074157,5,6.5845680340062245
x86_64,7680,2,20221224_074356,5,6.5644221719994675
x86_64,7680,2,20221224_074557,5,7.300358594002319
x86_64,7680,2,20221224_074756,5,6.507915093003248
x86_64,7680,2,20221224_074957,5,6.482894205997582
x86_64,7680,2,20221224_075157,5,6.568281370004115
x86_64,7680,2,20221224_075356,5,6.5846633769979235
x86_64,7680,2,20221224_075555,5,6.507303875994694
x86_64,7680,2,20221224_075756,5,6.805611675001273
x86_64,7680,2,20221224_075956,5,6.54264145000343
x86_64,7680,2,20221224_080156,5,6.759022924001329
x86_64,7680,2,20221224_080358,5,7.809862399000849
x86_64,7680,2,20221224_080557,5,6.6230310820028535
x86_64,7680,2,20221224_080756,5,6.5017906700013555
x86_64,7680,2,20221224_080956,5,6.797331424000731
